id,web_name,status,defensive_contribution_per_90,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,match_id,minutes_played,goals,assists,minutesinmatch,goalsinmatch,assistsinmatch,cumminutes,cumgoals,cumassists,cumcleansheets,cumgoalsconceded,cumsaves,position
492,Antoñito C.,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
494,Willock,a,8.76,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
495,Hayden,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
496,Kuol,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
497,L.Miley,a,8.06,1,7,0,0,0,0,25-26-prem-aston-villa-vs-newcastle-united,7,0,0,7,0,0,7,0,0,0,0,0,Midfielder
498,White,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
500,Osula,d,3.38,1,1,0,0,0,0,25-26-prem-aston-villa-vs-newcastle-united,1,0,0,1,0,0,1,0,0,0,0,0,Forward
501,Neave,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
674,Ramsdale,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
684,Thiaw,a,8.53,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
689,Seung soo,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
714,Woltemade,a,4.74,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
753,Ruddy,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
12,Zinchenko,a,7.47,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
426,McAtee,a,6.18,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
502,Sels,d,0,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,2,Goalkeeper
503,C.Miguel,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
504,Turner,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
505,Milenković,a,7.67,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender
506,Murillo,a,9.62,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender
507,Aina,i,7.33,4,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender
508,N.Williams,a,6.8,1,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Defender
509,David Carmo,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
510,Jair Cunha,a,11,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
511,Morato,a,8.9,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
512,O.Richards,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
513,Abbott,a,14,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
514,Boly,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
515,Gibbs-White,a,4.86,5,83,0,1,0,1,25-26-prem-nottingham-forest-vs-brentford,84,0,1,84,0,1,83,0,1,0,1,0,Midfielder
516,Hudson-Odoi,a,5.26,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder
517,Anderson,a,13.27,6,90,0,1,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,1,90,0,1,90,0,1,0,1,0,Midfielder
518,Jota,u,24.55,1,11,0,0,0,0,25-26-prem-nottingham-forest-vs-brentford,11,0,0,11,0,0,11,0,0,0,0,0,Midfielder
519,Dominguez,a,9.22,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
520,O'Brien,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
521,Sangaré,a,10.93,2,90,0,0,0,1,25-26-prem-nottingham-forest-vs-brentford,90,0,0,90,0,0,90,0,0,0,1,0,Midfielder
522,Yates,i,9.93,1,6,0,0,0,0,25-26-prem-nottingham-forest-vs-brentford,6,0,0,6,0,0,6,0,0,0,0,0,Midfielder
523,Da Silva Moreira,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
524,Stamenic,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
525,Wood,i,2.34,13,78,2,0,0,1,25-26-prem-nottingham-forest-vs-brentford,79,2,0,79,2,0,78,2,0,0,1,0,Forward
526,Igor Jesus,a,5.41,1,11,0,0,0,0,25-26-prem-nottingham-forest-vs-brentford,11,0,0,11,0,0,11,0,0,0,0,0,Forward
527,Awoniyi,d,6.09,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
669,Ndoye,a,7.05,9,78,1,0,0,1,25-26-prem-nottingham-forest-vs-brentford,79,1,0,79,1,0,78,1,0,0,1,0,Midfielder
675,Gunn,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
693,Hutchinson,a,6.36,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
696,Kalimuendo,a,5.56,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
699,Douglas Luiz,a,7.78,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
715,John,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
716,Savona,a,5.69,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
729,Cuiabano,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
734,Bakwa,a,6.8,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
528,Patterson,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
529,Moore,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
530,Nna Noukeu,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
531,Ballard,a,10.93,17,90,1,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,1,0,90,1,0,90,1,0,1,0,0,Defender
532,Hume,a,6.44,6,90,0,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,1,0,0,Defender
533,Alese,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
534,Anderson,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
535,Cirkin,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
536,Hjelde,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
537,Huggins,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
538,Johnson,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
539,O'Nien,s,45,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
540,Pembele,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
541,Reinildo,a,7.92,6,90,0,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,1,0,0,Defender
542,Seelt,u,8.12,1,52,0,0,0,0,25-26-prem-sunderland-vs-west-ham-united,53,0,0,53,0,0,52,0,0,0,0,0,Defender
543,Adingra,a,5.13,6,75,0,1,1,0,25-26-prem-sunderland-vs-west-ham-united,76,0,1,76,0,0,75,0,1,1,0,0,Midfielder
544,Diarra,i,3.91,3,90,0,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder
545,Roberts,u,3.33,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
546,Aleksić,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
547,E.Le Fée,a,9.65,1,14,0,0,0,0,25-26-prem-sunderland-vs-west-ham-united,14,0,0,14,0,0,14,0,0,0,0,0,Midfielder
548,Mundle,a,12.27,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
549,Neil,a,90,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
550,Poveda,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
551,Rigg,a,5.81,1,1,0,0,0,0,25-26-prem-sunderland-vs-west-ham-united,1,0,0,1,0,0,1,0,0,0,0,0,Midfielder
552,Sadiki,a,7.55,3,90,0,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder
553,Talbi,a,5.63,6,90,0,1,1,0,25-26-prem-sunderland-vs-west-ham-united,89,0,1,89,0,1,90,0,1,1,0,0,Midfielder
554,Ba,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
555,Browne,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
556,Ekwah,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
557,H.Jones,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
558,Matete,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
559,Triantis,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
560,Isidor,a,3.18,5,14,1,0,0,0,25-26-prem-sunderland-vs-west-ham-united,14,1,0,14,1,0,14,1,0,0,0,0,Forward
561,Mayenda,a,2.41,8,75,1,0,1,0,25-26-prem-sunderland-vs-west-ham-united,76,1,0,76,1,0,75,1,0,1,0,0,Forward
562,Abdullahi,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
563,Luís Hemir,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
564,Rusyn,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
668,Xhaka,a,11.42,3,90,0,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,1,0,0,Midfielder
670,Roefs,a,0,8,90,0,0,1,0,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,1,0,4,Goalkeeper
678,Masuaku,a,7.2,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
683,Alderete,a,9.8,4,37,0,1,0,0,25-26-prem-sunderland-vs-west-ham-united,37,0,1,37,0,1,37,0,1,0,0,0,Defender
694,Mukiele,a,10.15,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
724,Geertruida,a,6.94,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
730,Brobbey,a,6.38,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
735,Traoré,a,6.36,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
565,Vicario,a,0,9,90,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,90,0,0,90,0,0,1,0,4,Goalkeeper
566,Austin,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
567,Kinsky,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
568,Pedro Porro,a,6.76,6,90,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,90,0,0,90,0,0,1,0,0,Defender
569,Romero,a,8.76,6,90,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,90,0,0,90,0,0,1,0,0,Defender
570,Danso,a,12.65,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
571,Davies,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
572,Dragusin,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
573,Spence,a,4.67,6,90,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,90,0,0,90,0,0,1,0,0,Defender
574,Udogie,i,4.46,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
575,Van de Ven,a,6.12,6,90,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,90,0,0,90,0,0,90,0,0,1,0,0,Defender
576,Phillips,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
577,Takai,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
578,Vuskovic,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
579,Son,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
580,Johnson,a,6.49,8,79,1,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,80,1,0,80,1,0,79,1,0,1,0,0,Midfielder
581,Maddison,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
582,Kudus,a,7.61,10,84,0,2,1,0,25-26-prem-tottenham-hotspur-vs-burnley,85,0,2,85,0,2,84,0,2,1,0,0,Midfielder
583,Kulusevski,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
584,Tel,a,6.14,1,5,0,0,0,0,25-26-prem-tottenham-hotspur-vs-burnley,5,0,0,5,0,0,5,0,0,0,0,0,Midfielder
585,Bentancur,a,12.74,1,19,0,0,0,0,25-26-prem-tottenham-hotspur-vs-burnley,19,0,0,19,0,0,19,0,0,0,0,0,Midfielder
586,Bergvall,a,8.34,3,79,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,80,0,0,80,0,0,79,0,0,1,0,0,Midfielder
587,Bissouma,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
588,Odobert,a,5.88,1,10,0,0,0,0,25-26-prem-tottenham-hotspur-vs-burnley,10,0,0,10,0,0,10,0,0,0,0,0,Midfielder
589,Solomon,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
590,Bryan,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
591,Gray,a,10.09,3,70,0,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,71,0,0,71,0,0,70,0,0,1,0,0,Midfielder
592,Moore,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
593,P.M.Sarr,a,10.5,6,90,0,1,1,0,25-26-prem-tottenham-hotspur-vs-burnley,90,0,1,90,0,1,90,0,1,1,0,0,Midfielder
594,Min-hyeok,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
595,Olusesi,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
596,Solanke,i,8.71,1,19,0,0,0,0,25-26-prem-tottenham-hotspur-vs-burnley,19,0,0,19,0,0,19,0,0,0,0,0,Forward
597,Richarlison,a,6.63,13,71,2,0,1,0,25-26-prem-tottenham-hotspur-vs-burnley,71,2,0,71,2,0,71,2,0,1,0,0,Forward
598,Lankshear,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
599,Scarlett,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
673,J.Palhinha,a,11.91,1,10,0,0,0,0,25-26-prem-tottenham-hotspur-vs-burnley,10,0,0,10,0,0,10,0,0,0,0,0,Midfielder
717,Xavi,a,8.26,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
726,Kolo Muani,a,5.58,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
745,Byfield,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
750,Rowswell,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
751,Akhamrich,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
149,Igor,a,11.36,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
600,Areola,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
601,Foderingham,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
602,Hegyi,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
603,Diouf,a,7.15,1,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Defender
604,Emerson,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
605,Kilman,a,9.21,0,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Defender
606,Mavropanos,a,11.06,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
607,N.Aguerd,u,7.5,1,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Defender
608,Scarles,a,6.52,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
609,Todibo,a,8.94,1,81,0,0,0,2,25-26-prem-sunderland-vs-west-ham-united,82,0,0,82,0,0,81,0,0,0,2,0,Defender
610,Wan-Bissaka,a,8.21,1,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Defender
611,Casey,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
612,L.Paquetá,a,8.98,2,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Midfielder
613,Souček,a,10.11,1,19,0,0,0,2,25-26-prem-sunderland-vs-west-ham-united,19,0,0,19,0,0,19,0,0,0,2,0,Midfielder
614,Ward-Prowse,a,4.78,2,70,0,0,0,1,25-26-prem-sunderland-vs-west-ham-united,71,0,0,71,0,0,70,0,0,0,1,0,Midfielder
615,Summerville,a,7.99,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
616,Álvarez,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
617,Cornet,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
618,G.Rodriguez,a,5.92,2,70,0,0,0,1,25-26-prem-sunderland-vs-west-ham-united,71,0,0,71,0,0,70,0,0,0,1,0,Midfielder
619,L.Guilherme,a,8.18,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
620,Earthy,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
621,Irving,a,12.69,1,8,0,0,0,1,25-26-prem-sunderland-vs-west-ham-united,8,0,0,8,0,0,8,0,0,0,1,0,Midfielder
622,Orford,u,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
623,Potts,a,9.84,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
624,Bowen,a,6.33,2,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Forward
625,Füllkrug,a,4.2,2,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,0,Forward
626,Marshall,a,4.66,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Forward
659,Walker-Peters,a,5.47,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
671,Wilson,a,3.17,1,19,0,0,0,2,25-26-prem-sunderland-vs-west-ham-united,19,0,0,19,0,0,19,0,0,0,2,0,Forward
679,Hermansen,a,0,1,90,0,0,0,3,25-26-prem-sunderland-vs-west-ham-united,90,0,0,90,0,0,90,0,0,0,3,2,Goalkeeper
708,M.Fernandes,a,10.6,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
718,S.Magassa,a,11.95,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
738,Fabianski,d,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
747,Mayers,a,25.71,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
752,Golambeckis,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
758,Mohamadou Kanté,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Midfielder
627,Johnstone,a,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
628,José Sá,a,0,0,90,0,0,0,4,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,0,4,0,Goalkeeper
629,Bentley,i,0,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Goalkeeper
631,Agbadou,a,10.37,0,90,0,0,0,4,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,0,4,0,Defender
632,Doherty,a,8.04,-1,90,0,0,0,4,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,0,4,0,Defender
633,H.Bueno,a,6.96,1,18,0,0,0,1,25-26-prem-wolverhampton-wanderers-vs-manchester-city,18,0,0,18,0,0,18,0,0,0,1,0,Defender
634,Mosquera,a,6.31,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
635,R.Gomes,i,4.89,1,17,0,0,0,1,25-26-prem-wolverhampton-wanderers-vs-manchester-city,17,0,0,17,0,0,17,0,0,0,1,0,Defender
636,S.Bueno,a,9.35,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,0,0,0,0,0,0,Defender
637,Toti,a,7.4,0,90,0,0,0,4,25-26-prem-wolverhampton-wanderers-vs-manchester-city,90,0,0,90,0,0,90,0,0,0,4,0,Defender
638,Hoever,a,7.87,1,72,0,0,0,3,25-26-prem-wolverhampton-wanderers-vs-manchester-city,73,0,0,73,0,0,72,0,0,0,3,0,Defender
